phase error in absolute resolution,track offset curve in absolute resolution,phase margin in absolute resolution,single turn position in degree,continuous single turn position in degree
-187,-96,-91,295.1806640625,295.1806640625
-183,-92,-91,295.576171875,295.576171875
-193,-92,-101,295.64208984375,295.64208984375
-195,-92,-103,295.8837890625,295.8837890625
-217,-92,-125,295.68603515625,295.68603515625
-225,-92,-133,295.7958984375,295.7958984375
-225,-92,-133,296.103515625,296.103515625
-218,-92,-126,296.54296875,296.54296875
-197,-92,-105,297.31201171875,297.31201171875
-182,-92,-90,297.92724609375,297.92724609375
-159,-88,-71,298.740234375,298.740234375
-165,-88,-77,298.89404296875,298.89404296875
-153,-88,-65,299.46533203125,299.46533203125
-155,-88,-67,299.70703125,299.70703125
-162,-88,-74,299.86083984375,299.86083984375
-166,-88,-78,300.05859375,300.05859375
-170,-88,-82,300.25634765625,300.25634765625
-167,-88,-79,300.60791015625,300.60791015625
-143,-84,-59,301.4208984375,301.4208984375
-141,-84,-57,301.75048828125,301.75048828125
-127,-84,-43,302.36572265625,302.36572265625
-129,-84,-45,302.607421875,302.607421875
-130,-84,-46,302.87109375,302.87109375
-140,-84,-56,302.958984375,302.958984375
-153,-84,-69,302.958984375,302.958984375
-172,-84,-88,302.8271484375,302.8271484375
-179,-84,-95,302.958984375,302.958984375
-173,-84,-89,303.37646484375,303.37646484375
-161,-80,-81,303.92578125,303.92578125
-142,-80,-62,304.65087890625,304.65087890625
-135,-80,-55,305.09033203125,305.09033203125
-136,-80,-56,305.3759765625,305.3759765625
-147,-80,-67,305.419921875,305.419921875
-145,-80,-65,305.74951171875,305.74951171875
-154,-80,-74,305.83740234375,305.83740234375
-169,-80,-89,305.79345703125,305.79345703125
-157,-80,-77,306.36474609375,306.36474609375
-165,-80,-85,306.474609375,306.474609375
-145,-76,-69,307.19970703125,307.19970703125
-133,-76,-57,307.7490234375,307.7490234375
-116,-76,-40,308.43017578125,308.43017578125
-124,-76,-48,308.5400390625,308.5400390625
-125,-76,-49,308.8037109375,308.8037109375
-140,-76,-64,308.759765625,308.759765625
-158,-76,-82,308.64990234375,308.64990234375
-171,-76,-95,308.64990234375,308.64990234375
-159,-76,-83,309.19921875,309.19921875
-163,-72,-91,309.39697265625,309.39697265625
-149,-72,-77,310.01220703125,310.01220703125
-123,-72,-51,310.869140625,310.869140625
-115,-72,-43,311.3525390625,311.3525390625
-110,-72,-38,311.748046875,311.748046875
-113,-72,-41,311.9677734375,311.9677734375
-125,-72,-53,311.98974609375,311.98974609375
-132,-72,-60,312.12158203125,312.12158203125
-141,-68,-73,312.2314453125,312.2314453125
-144,-68,-76,312.451171875,312.451171875
-144,-68,-76,312.73681640625,312.73681640625
-135,-68,-67,313.22021484375,313.22021484375
-127,-68,-59,313.681640625,313.681640625
-126,-68,-58,313.9892578125,313.9892578125
-129,-68,-61,314.208984375,314.208984375
-129,-68,-61,314.5166015625,314.5166015625
-149,-68,-81,314.36279296875,314.36279296875
-160,-68,-92,314.40673828125,314.40673828125
-162,-68,-94,314.6484375,314.6484375
-155,-64,-91,315.10986328125,315.10986328125
-154,-64,-90,315.41748046875,315.41748046875
-131,-64,-67,316.23046875,316.23046875
-116,-64,-52,316.845703125,316.845703125
-108,-64,-44,317.30712890625,317.30712890625
-108,-64,-44,317.5927734375,317.5927734375
-108,-64,-44,317.900390625,317.900390625
-129,-64,-65,317.70263671875,317.70263671875
-141,-64,-77,317.724609375,317.724609375
-159,-64,-95,317.61474609375,317.61474609375
-158,-64,-94,317.9443359375,317.9443359375
-163,-64,-99,318.1201171875,318.1201171875
-146,-64,-82,318.779296875,318.779296875
-147,-64,-83,319.04296875,319.04296875
-134,-64,-70,319.6142578125,319.6142578125
-129,-64,-65,320.03173828125,320.03173828125
-146,-64,-82,319.94384765625,319.94384765625
-146,-64,-82,320.2294921875,320.2294921875
-161,-64,-97,320.20751953125,320.20751953125
-153,-64,-89,320.6689453125,320.6689453125
-148,-64,-84,321.08642578125,321.08642578125
-144,-64,-80,321.4599609375,321.4599609375
-126,-64,-62,322.14111328125,322.14111328125
-124,-64,-60,322.470703125,322.470703125
-113,-64,-49,323.02001953125,323.02001953125
-116,-64,-52,323.23974609375,323.23974609375
-122,-64,-58,323.3935546875,323.3935546875
-133,-64,-69,323.4375,323.4375
-155,-64,-91,323.23974609375,323.23974609375
-153,-64,-89,323.5693359375,323.5693359375
-156,-64,-92,323.81103515625,323.81103515625
-140,-64,-76,324.4482421875,324.4482421875
-133,-64,-69,324.8876953125,324.8876953125
-121,-64,-57,325.458984375,325.458984375
-117,-64,-53,325.83251953125,325.83251953125
-102,-64,-38,326.44775390625,326.44775390625
-130,-64,-66,326.1181640625,326.1181640625
-132,-64,-68,326.35986328125,326.35986328125
-139,-64,-75,326.513671875,326.513671875
-141,-64,-77,326.75537109375,326.75537109375
-139,-64,-75,327.0849609375,327.0849609375
-125,-64,-61,327.7001953125,327.7001953125
-116,-64,-52,328.18359375,328.18359375
-104,-64,-40,328.7548828125,328.7548828125
-98,-64,-34,329.17236328125,329.17236328125
-96,-64,-32,329.501953125,329.501953125
-109,-64,-45,329.501953125,329.501953125
