phase error in absolute resolution,track offset curve in absolute resolution,phase margin in absolute resolution,single turn position in degree,continuous single turn position in degree
-62,-20,-42,196.5673828125,196.5673828125
-64,-20,-44,196.58935546875,196.58935546875
-64,-20,-44,196.67724609375,196.67724609375
-61,-20,-41,196.80908203125,196.80908203125
-61,-24,-37,196.875,196.875
-64,-24,-40,196.89697265625,196.89697265625
-61,-24,-37,197.02880859375,197.02880859375
-66,-24,-42,196.98486328125,196.98486328125
-61,-24,-37,197.1826171875,197.1826171875
-66,-24,-42,197.138671875,197.138671875
-66,-24,-42,197.20458984375,197.20458984375
-70,-24,-46,197.20458984375,197.20458984375
-71,-24,-47,197.24853515625,197.24853515625
-68,-24,-44,197.38037109375,197.38037109375
-71,-24,-47,197.38037109375,197.38037109375
-76,-24,-52,197.3583984375,197.3583984375
-77,-24,-53,197.40234375,197.40234375
-78,-24,-54,197.4462890625,197.4462890625
-78,-24,-54,197.5341796875,197.5341796875
-82,-24,-58,197.51220703125,197.51220703125
-80,-24,-56,197.6220703125,197.6220703125
-85,-24,-61,197.578125,197.578125
-85,-24,-61,197.666015625,197.666015625
-91,-24,-67,197.60009765625,197.60009765625
-88,-24,-64,197.73193359375,197.73193359375
-88,-24,-64,197.7978515625,197.7978515625
-88,-24,-64,197.86376953125,197.86376953125
-91,-24,-67,197.8857421875,197.8857421875
-90,-24,-66,197.9736328125,197.9736328125
-84,-24,-60,198.17138671875,198.17138671875
-78,-24,-54,198.369140625,198.369140625
-76,-24,-52,198.47900390625,198.47900390625
-68,-24,-44,198.74267578125,198.74267578125
-68,-24,-44,198.80859375,198.80859375
-67,-24,-43,198.896484375,198.896484375
-57,-24,-33,199.18212890625,199.18212890625
-59,-24,-35,199.22607421875,199.22607421875
-58,-24,-34,199.31396484375,199.31396484375
-55,-24,-31,199.44580078125,199.44580078125
-51,-24,-27,199.599609375,199.599609375
-54,-24,-30,199.62158203125,199.62158203125
-52,-28,-24,199.7314453125,199.7314453125
-49,-28,-21,199.86328125,199.86328125
-49,-28,-21,199.92919921875,199.92919921875
-49,-28,-21,199.9951171875,199.9951171875
-51,-28,-23,200.0390625,200.0390625
-50,-28,-22,200.126953125,200.126953125
-49,-28,-21,200.21484375,200.21484375
-52,-28,-24,200.21484375,200.21484375
-51,-28,-23,200.32470703125,200.32470703125
-51,-28,-23,200.390625,200.390625
-55,-28,-27,200.36865234375,200.36865234375
-57,-28,-29,200.390625,200.390625
-57,-28,-29,200.478515625,200.478515625
-59,-28,-31,200.50048828125,200.50048828125
-58,-28,-30,200.58837890625,200.58837890625
-61,-28,-33,200.6103515625,200.6103515625
-68,-28,-40,200.5224609375,200.5224609375
-69,-28,-41,200.56640625,200.56640625
-69,-28,-41,200.63232421875,200.63232421875
-70,-28,-42,200.67626953125,200.67626953125
-70,-28,-42,200.76416015625,200.76416015625
-73,-28,-45,200.76416015625,200.76416015625
-77,-28,-49,200.7421875,200.7421875
-79,-28,-51,200.76416015625,200.76416015625
-77,-28,-49,200.8740234375,200.8740234375
-75,-28,-47,201.005859375,201.005859375
-75,-28,-47,201.07177734375,201.07177734375
-75,-28,-47,201.1376953125,201.1376953125
-71,-28,-43,201.3134765625,201.3134765625
-69,-28,-41,201.42333984375,201.42333984375
-66,-28,-38,201.55517578125,201.55517578125
-60,-28,-32,201.7529296875,201.7529296875
-53,-28,-25,201.99462890625,201.99462890625
-52,-28,-24,202.08251953125,202.08251953125
-47,-28,-19,202.25830078125,202.25830078125
-44,-28,-16,202.39013671875,202.39013671875
-42,-32,-10,202.52197265625,202.52197265625
-41,-32,-9,202.60986328125,202.60986328125
-41,-32,-9,202.67578125,202.67578125
-40,-32,-8,202.763671875,202.763671875
-40,-32,-8,202.8515625,202.8515625
-38,-32,-6,202.96142578125,202.96142578125
-37,-32,-5,203.04931640625,203.04931640625
-37,-32,-5,203.115234375,203.115234375
-36,-32,-4,203.22509765625,203.22509765625
-32,-32,0,203.37890625,203.37890625
-32,-32,0,203.44482421875,203.44482421875
-39,-32,-7,203.37890625,203.37890625
-41,-32,-9,203.40087890625,203.40087890625
-43,-32,-11,203.4228515625,203.4228515625
-46,-32,-14,203.4228515625,203.4228515625
-49,-32,-17,203.4228515625,203.4228515625
-51,-32,-19,203.466796875,203.466796875
-52,-32,-20,203.5107421875,203.5107421875
-55,-32,-23,203.5107421875,203.5107421875
-55,-32,-23,203.57666015625,203.57666015625
-60,-32,-28,203.5546875,203.5546875
-65,-32,-33,203.5107421875,203.5107421875
-68,-32,-36,203.5107421875,203.5107421875
-72,-32,-40,203.48876953125,203.48876953125
-72,-32,-40,203.5546875,203.5546875
-80,-32,-48,203.44482421875,203.44482421875
-83,-32,-51,203.466796875,203.466796875
-84,-32,-52,203.5107421875,203.5107421875
-86,-32,-54,203.53271484375,203.53271484375
-88,-32,-56,203.5546875,203.5546875
-91,-32,-59,203.5546875,203.5546875
-91,-32,-59,203.642578125,203.642578125
-88,-32,-56,203.7744140625,203.7744140625
-86,-32,-54,203.88427734375,203.88427734375
-83,-32,-51,204.01611328125,204.01611328125
-82,-32,-50,204.1259765625,204.1259765625
-77,-32,-45,204.3017578125,204.3017578125
-70,-32,-38,204.521484375,204.521484375
-69,-32,-37,204.609375,204.609375
-66,-32,-34,204.76318359375,204.76318359375
-62,-32,-30,204.9169921875,204.9169921875
-60,-32,-28,205.02685546875,205.02685546875
-62,-32,-30,205.07080078125,205.07080078125
-57,-32,-25,205.24658203125,205.24658203125
-58,-32,-26,205.29052734375,205.29052734375
-59,-36,-23,205.3564453125,205.3564453125
-58,-36,-22,205.4443359375,205.4443359375
-57,-36,-21,205.5322265625,205.5322265625
-57,-36,-21,205.59814453125,205.59814453125
-57,-36,-21,205.68603515625,205.68603515625
-55,-36,-19,205.7958984375,205.7958984375
-57,-36,-21,205.81787109375,205.81787109375
-56,-36,-20,205.927734375,205.927734375
-61,-36,-25,205.8837890625,205.8837890625
-57,-36,-21,206.03759765625,206.03759765625
-60,-36,-24,206.03759765625,206.03759765625
-63,-36,-27,206.0595703125,206.0595703125
-66,-36,-30,206.0595703125,206.0595703125
-68,-36,-32,206.08154296875,206.08154296875
-70,-36,-34,206.12548828125,206.12548828125
-71,-36,-35,206.16943359375,206.16943359375
-72,-36,-36,206.21337890625,206.21337890625
-72,-36,-36,206.279296875,206.279296875
-78,-36,-42,206.21337890625,206.21337890625
-78,-36,-42,206.30126953125,206.30126953125
-80,-36,-44,206.3232421875,206.3232421875
-84,-36,-48,206.30126953125,206.30126953125
-81,-36,-45,206.43310546875,206.43310546875
-80,-36,-44,206.54296875,206.54296875
-82,-36,-46,206.56494140625,206.56494140625
-87,-36,-51,206.52099609375,206.52099609375
-84,-36,-48,206.65283203125,206.65283203125
-80,-36,-44,206.806640625,206.806640625
-81,-36,-45,206.87255859375,206.87255859375
-81,-36,-45,206.9384765625,206.9384765625
-75,-36,-39,207.13623046875,207.13623046875
-71,-36,-35,207.2900390625,207.2900390625
-66,-36,-30,207.4658203125,207.4658203125
-60,-36,-24,207.685546875,207.685546875
-61,-36,-25,207.7294921875,207.7294921875
-56,-36,-20,207.9052734375,207.9052734375
-58,-36,-22,207.92724609375,207.92724609375
-53,-36,-17,208.10302734375,208.10302734375
-56,-36,-20,208.10302734375,208.10302734375
-55,-40,-15,208.212890625,208.212890625
-51,-40,-11,208.36669921875,208.36669921875
-51,-40,-11,208.4326171875,208.4326171875
-50,-40,-10,208.5205078125,208.5205078125
-48,-40,-8,208.63037109375,208.63037109375
-52,-40,-12,208.63037109375,208.63037109375
-52,-40,-12,208.6962890625,208.6962890625
-55,-40,-15,208.6962890625,208.6962890625
-57,-40,-17,208.71826171875,208.71826171875
-62,-40,-22,208.67431640625,208.67431640625
-63,-40,-23,208.71826171875,208.71826171875
-67,-40,-27,208.6962890625,208.6962890625
-71,-40,-31,208.6962890625,208.6962890625
-71,-40,-31,208.76220703125,208.76220703125
-74,-40,-34,208.76220703125,208.76220703125
-77,-40,-37,208.76220703125,208.76220703125
-81,-40,-41,208.740234375,208.740234375
-81,-40,-41,208.80615234375,208.80615234375
-84,-40,-44,208.828125,208.828125
-90,-40,-50,208.76220703125,208.76220703125
-95,-40,-55,208.71826171875,208.71826171875
-101,-40,-61,208.65234375,208.65234375
-103,-40,-63,208.67431640625,208.67431640625
-107,-40,-67,208.65234375,208.65234375
-111,-40,-71,208.63037109375,208.63037109375
-112,-40,-72,208.67431640625,208.67431640625
-108,-40,-68,208.828125,208.828125
-114,-40,-74,208.76220703125,208.76220703125
-111,-40,-71,208.89404296875,208.89404296875
-109,-40,-69,209.02587890625,209.02587890625
-110,-40,-70,209.06982421875,209.06982421875
-109,-40,-69,209.15771484375,209.15771484375
-109,-40,-69,209.2236328125,209.2236328125
-102,-40,-62,209.443359375,209.443359375
-99,-40,-59,209.5751953125,209.5751953125
-97,-40,-57,209.70703125,209.70703125
-93,-40,-53,209.86083984375,209.86083984375
-91,-40,-51,209.970703125,209.970703125
-92,-40,-52,210.0146484375,210.0146484375
-91,-40,-51,210.1025390625,210.1025390625
-88,-40,-48,210.25634765625,210.25634765625
-83,-40,-43,210.43212890625,210.43212890625
-85,-40,-45,210.4541015625,210.4541015625
-82,-40,-42,210.5859375,210.5859375
-81,-40,-41,210.673828125,210.673828125
-85,-40,-45,210.673828125,210.673828125
-82,-40,-42,210.8056640625,210.8056640625
-82,-40,-42,210.87158203125,210.87158203125
-84,-40,-44,210.8935546875,210.8935546875
-83,-44,-39,211.00341796875,211.00341796875
-80,-44,-36,211.13525390625,211.13525390625
-85,-44,-41,211.09130859375,211.09130859375
-92,-44,-48,211.00341796875,211.00341796875
-93,-44,-49,211.04736328125,211.04736328125
-90,-44,-46,211.201171875,211.201171875
-97,-44,-53,211.11328125,211.11328125
-95,-44,-51,211.22314453125,211.22314453125
-96,-44,-52,211.26708984375,211.26708984375
-100,-44,-56,211.2451171875,211.2451171875
-104,-44,-60,211.2451171875,211.2451171875
-109,-44,-65,211.201171875,211.201171875
-112,-44,-68,211.201171875,211.201171875
-114,-44,-70,211.22314453125,211.22314453125
-116,-44,-72,211.2451171875,211.2451171875
-116,-44,-72,211.3330078125,211.3330078125
-114,-44,-70,211.44287109375,211.44287109375
-118,-44,-74,211.4208984375,211.4208984375
-120,-44,-76,211.44287109375,211.44287109375
-118,-44,-74,211.57470703125,211.57470703125
-119,-44,-75,211.61865234375,211.61865234375
-117,-44,-73,211.728515625,211.728515625
-116,-44,-72,211.83837890625,211.83837890625
-116,-44,-72,211.904296875,211.904296875
-111,-44,-67,212.080078125,212.080078125
-108,-44,-64,212.2119140625,212.2119140625
-103,-44,-59,212.40966796875,212.40966796875
-102,-44,-58,212.49755859375,212.49755859375
-101,-44,-57,212.58544921875,212.58544921875
-99,-44,-55,212.71728515625,212.71728515625
-96,-44,-52,212.84912109375,212.84912109375
-96,-44,-52,212.9150390625,212.9150390625
-95,-44,-51,213.02490234375,213.02490234375
-93,-44,-49,213.134765625,213.134765625
-89,-44,-45,213.28857421875,213.28857421875
-90,-44,-46,213.3544921875,213.3544921875
-85,-44,-41,213.5302734375,213.5302734375
-91,-44,-47,213.46435546875,213.46435546875
-90,-44,-46,213.57421875,213.57421875
-86,-44,-42,213.72802734375,213.72802734375
-91,-44,-47,213.7060546875,213.7060546875
-90,-48,-42,213.7939453125,213.7939453125
-93,-48,-45,213.7939453125,213.7939453125
-97,-48,-49,213.7939453125,213.7939453125
-103,-44,-59,213.72802734375,213.72802734375
-104,-48,-56,213.77197265625,213.77197265625
-104,-48,-56,213.85986328125,213.85986328125
-104,-48,-56,213.92578125,213.92578125
-111,-48,-63,213.85986328125,213.85986328125
-115,-48,-67,213.837890625,213.837890625
-121,-48,-73,213.77197265625,213.77197265625
-129,-44,-85,213.68408203125,213.68408203125
-128,-48,-80,213.77197265625,213.77197265625
-128,-48,-80,213.837890625,213.837890625
-129,-48,-81,213.90380859375,213.90380859375
-134,-48,-86,213.85986328125,213.85986328125
-135,-48,-87,213.92578125,213.92578125
-141,-48,-93,213.85986328125,213.85986328125
-131,-48,-83,214.1455078125,214.1455078125
-132,-48,-84,214.21142578125,214.21142578125
-131,-48,-83,214.29931640625,214.29931640625
-135,-48,-87,214.29931640625,214.29931640625
-129,-48,-81,214.4970703125,214.4970703125
-128,-48,-80,214.60693359375,214.60693359375
-122,-48,-74,214.8046875,214.8046875
-123,-48,-75,214.87060546875,214.87060546875
-112,-48,-64,215.17822265625,215.17822265625
-107,-48,-59,215.3759765625,215.3759765625
-107,-48,-59,215.44189453125,215.44189453125
-100,-48,-52,215.68359375,215.68359375
-97,-48,-49,215.8154296875,215.8154296875
-101,-48,-53,215.8154296875,215.8154296875
-103,-48,-55,215.83740234375,215.83740234375
-102,-48,-54,215.947265625,215.947265625
-99,-48,-51,216.0791015625,216.0791015625
-100,-48,-52,216.14501953125,216.14501953125
-99,-48,-51,216.23291015625,216.23291015625
-100,-48,-52,216.298828125,216.298828125
-101,-48,-53,216.3427734375,216.3427734375
-104,-48,-56,216.36474609375,216.36474609375
-104,-48,-56,216.4306640625,216.4306640625
-109,-48,-61,216.40869140625,216.40869140625
-106,-52,-54,216.5625,216.5625
-112,-48,-64,216.49658203125,216.49658203125
-117,-48,-69,216.474609375,216.474609375
-120,-48,-72,216.474609375,216.474609375
-119,-52,-67,216.58447265625,216.58447265625
-126,-48,-78,216.49658203125,216.49658203125
-133,-48,-85,216.40869140625,216.40869140625
-140,-48,-92,216.3427734375,216.3427734375
-141,-48,-93,216.38671875,216.38671875
-145,-48,-97,216.38671875,216.38671875
-148,-48,-100,216.38671875,216.38671875
-147,-48,-99,216.49658203125,216.49658203125
-149,-48,-101,216.54052734375,216.54052734375
-149,-52,-97,216.6064453125,216.6064453125
-146,-52,-94,216.76025390625,216.76025390625
-145,-52,-93,216.84814453125,216.84814453125
-142,-52,-90,217.001953125,217.001953125
-143,-52,-91,217.0458984375,217.0458984375
-139,-52,-87,217.2216796875,217.2216796875
-132,-52,-80,217.46337890625,217.46337890625
-128,-52,-76,217.6171875,217.6171875
-128,-52,-76,217.705078125,217.705078125
-119,-52,-67,217.96875,217.96875
-118,-52,-66,218.07861328125,218.07861328125
-120,-52,-68,218.1005859375,218.1005859375
-114,-52,-62,218.3203125,218.3203125
-108,-52,-56,218.51806640625,218.51806640625
