4989,2843
5052,2903
5105,2958
5160,3016
5221,3067
5270,3122
5326,3178
5389,3232
5445,3286
5496,3339
5551,3395
5608,3451
5665,3505
5719,3556
5775,3612
5832,3667
5885,3721
5936,3774
5995,3827
6050,3879
6103,3931
6162,3985
6220,4038
6273,4089
6327,4141
6385,4193
6437,4244
6491,4296
6545,4351
6600,4405
6656,4459
6706,4510
6759,4562
6814,4613
6873,4668
6926,4721
6983,4772
7036,4823
7088,4877
7145,4930
7198,4981
7257,5034
7312,5083
7363,5135
7413,5185
7467,5235
7526,5284
7575,5336
7630,5385
7683,5435
7738,5484
7792,5536
7845,5589
7899,5637
7953,5687
8005,5741
8057,5789
8110,5841
8164,5892
8216,5940
8272,5990
8324,6039
8377,6091
8430,6141
8481,6193
8541,6242
8595,6292
8648,6341
8701,6391
8757,6441
8808,6491
8862,6541
8920,6590
8973,6643
9031,6695
9088,6746
9142,6796
9197,6847
9250,6896
9309,6952
9366,7003
9418,7051
9475,7104
9531,7155
9587,7208
9641,7259
9702,7309
9757,7363
9812,7418
9871,7471
9926,7527
9977,7580
10039,7628
10094,7683
10150,7740
10208,7790
10262,7845
10322,7898
10382,7950
10438,8007
10492,8059
10549,8110
10603,8166
10661,8219
10718,8274
10782,8327
10841,8383
10893,8435
10951,8490
11008,8545
11064,8601
11120,8658
11178,8716
11234,8772
11291,8827
11347,8883
11407,8939
11462,8995
11519,9054
11574,9111
11626,9162
11681,9218
11737,9277
11795,9336
11855,9394
11914,9448
11969,9505
12022,9561
12077,9618
12130,9677
12184,9737
12238,9797
12298,9852
12349,9910
12410,9967
12464,10022
12521,10079
12579,10136
12635,10197
12692,10253
12748,10309
12809,10368
12863,10425
12918,10484
12977,10544
13031,10602
13088,10660
13148,10722
13200,10780
13258,10836
13317,10895
13376,10952
13435,11009
13486,11068
13549,11128
13607,11186
13658,11246
13720,11306
13784,11358
13838,11418
13894,11474
13949,11535
14009,11595
14064,11650
14119,11707
14176,11766
14232,11824
14290,11879
14348,11939
14408,11991
14462,12048
14522,12104
14575,12160
14629,12216
14687,12267
14746,12323
14802,12384
14859,12442
14916,12496
14976,12552
15028,12609
15083,12666
15143,12723
15201,12780
15258,12837
15314,12892
15374,12948
15426,13002
15484,13055
15539,13109
15599,13167
15651,13224
15706,13284
15763,13333
15819,13385
15878,13439
15932,13496
15986,13547
16041,13602
16100,13659
16155,13712
16210,13769
16267,13823
16321,13876
16380,13933
52,13985
107,14038
161,14091
221,14147
279,14202
336,14257
392,14312
446,14363
502,14415
561,14468
620,14523
683,14575
742,14629
798,14685
859,14739
919,14795
980,14849
1031,14907
1091,14960
1152,15014
1216,15070
1277,15123
1332,15178
1395,15233
1455,15287
1518,15345
1574,15402
1633,15458
1690,15515
1749,15572
1810,15630
1867,15687
1928,15740
1995,15797
2056,15858
2116,15911
2178,15966
2240,16026
2301,16082
2361,16142
2425,16196
2490,16250
2553,16311
2619,16372
2680,46
2739,103
2803,160
2860,220
2921,283
2983,342
3048,402
3110,462
3173,520
3235,583
3296,640
3360,701
3421,764
3481,823
3546,886
3612,946
3669,1009
3732,1068
3789,1130
3848,1191
3910,1250
3970,1308
4036,1370
4095,1432
4155,1490
4216,1551
4277,1612
4335,1676
4400,1739
4464,1799
4528,1865
4589,1926
4654,1995
4717,2058
4781,2116
4842,2174
4906,2239
4966,2304
5032,2363
5098,2426
5162,2489
5221,2554
5286,2619
5345,2681
5414,2739
5478,2798
5539,2861
5598,2922
5661,2988
5723,3051
5789,3113
5856,3176
5919,3235
5980,3297
6046,3354
6109,3419
6177,3482
6237,3542
6299,3602
6364,3666
6428,3726
6488,3789
6551,3851
6617,3911
6686,3968
6746,4029
6810,4089
6875,4151
6935,4212
6998,4269
7056,4332
7121,4394
7186,4450
7247,4511
7305,4571
7368,4632
7434,4696
7495,4756
7555,4815
7620,4875
7679,4937
7744,4994
7809,5053
7874,5108
7936,5169
7996,5230
8058,5289
8116,5349
8180,5406
8245,5462
8306,5523
8368,5577
8428,5639
8494,5697
8555,5759
8620,5816
8682,5873
8747,5932
8808,5992
8874,6049
8939,6105
9002,6163
9069,6224
9137,6282
9198,6342
9268,6402
9329,6462
9394,6520
9460,6577
9530,6636
9587,6697
9651,6753
9719,6814
9786,6874
9856,6933
9920,6995
9985,7054
10048,7116
10112,7175
10179,7237
10250,7296
10316,7362
10386,7423
10451,7485
10519,7547
10582,7607
10650,7671
10716,7734
10782,7796
10845,7859
10913,7919
10978,7977
11044,8041
11117,8105
11180,8169
11246,8232
11310,8301
11380,8364
11441,8427
11509,8494
11576,8556
11640,8622
11708,8689
11772,8753
11837,8818
11906,8886
11972,8955
12035,9018
12098,9086
12162,9153
12230,9215
12296,9283
12363,9352
12430,9417
12497,9484
12560,9553
12625,9623
12696,9689
12762,9754
12831,9828
12895,9897
12966,9966
13030,10032
13093,10101
13162,10168
13234,10239
13302,10307
13367,10373
13432,10440
13496,10509
13565,10577
13631,10646
13698,10713
13762,10781
13832,10850
13893,10916
13959,10988
14032,11059
14097,11127
14165,11196
14231,11263
14296,11328
14360,11399
14431,11466
14498,11541
14562,11608
14626,11674
14694,11740
14764,11811
14835,11884
14901,11951
14969,12012
15034,12081
15102,12141
15163,12206
15230,12277
15299,12345
15364,12408
15430,12476
15495,12541
15559,12610
15626,12677
15691,12740
15760,12809
15822,12873
15888,12935
15954,13005
16019,13068
16085,13134
16151,13197
16219,13262
16284,13326
16349,13390
29,13455
97,13516
163,13578
231,13639
296,13707
360,13774
426,13837
491,13899
561,13964
625,14026
694,14088
761,14151
834,14213
905,14275
973,14342
1039,14403
1105,14468
1171,14534
1243,14596
1311,14660
1380,14727
1452,14786
1528,14849
1596,14914
1659,14978
1731,15043
1801,15105
1869,15169
1941,15232
2012,15298
2086,15361
2156,15426
2226,15494
2296,15561
2364,15626
2440,15690
2506,15757
2575,15825
2643,15890
2717,15950
2788,16018
2860,16085
2929,16151
2997,16214
3066,16281
3140,16348
3211,30
3279,95
3357,165
3426,230
3495,295
3562,367
3633,434
3701,506
3772,578
3841,647
3904,712
3978,781
4047,853
4116,919
4184,990
4262,1060
4331,1129
4401,1197
4467,1266
4542,1339
4613,1408
4680,1478
4752,1547
4822,1619
4898,1689
4966,1756
5037,1828
5111,1894
5181,1971
5252,2041
5319,2114
5387,2186
5468,2256
5539,2326
5610,2395
5679,2463
5750,2529
5822,2601
5895,2672
5963,2742
6039,2814
6108,2883
6180,2955
6244,3023
6315,3093
6386,3163
6461,3234
6533,3302
6601,3369
6671,3443
6748,3514
6813,3582
6885,3653
6953,3723
7026,3789
7094,3858
7164,3922
7232,3988
7301,4055
7372,4121
7444,4193
7513,4259
7581,4329
7655,4399
7726,4469
7802,4541
7874,4606
7935,4674
7999,4737
8067,4805
8134,4874
8204,4938
8273,5002
8340,5066
8414,5133
8489,5196
8554,5260
8626,5329
8695,5394
8762,5462
8835,5529
8906,5589
8974,5655
9047,5718
9119,5784
9192,5850
9263,5914
9335,5978
9405,6045
9475,6110
9550,6176
9619,6240
9693,6304
9766,6372
9838,6435
9915,6501
9984,6567
10057,6627
10131,6691
10204,6762
10276,6827
10346,6893
10423,6962
10490,7028
10567,7096
10643,7163
10717,7228
10793,7297
10861,7364
10930,7431
11003,7501
11077,7569
11154,7637
11223,7703
11293,7774
11362,7840
11438,7910
11515,7980
11583,8045
11652,8115
11723,8185
11800,8252
11867,8324
11934,8398
12007,8466
12078,8540
12152,8610
12220,8682
12291,8756
12361,8824
12432,8896
12507,8966
12583,9040
12652,9113
12722,9181
12792,9257
12863,9336
12939,9410
13011,9479
13077,9554
13149,9623
13221,9698
13298,9769
13372,9843
13437,9913
13510,9987
13578,10063
13651,10138
13724,10212
13796,10281
13861,10363
13936,10436
14009,10509
14081,10580
14153,10655
14228,10727
14297,10798
14366,10869
14440,10948
14507,11019
14581,11092
14649,11166
14719,11235
14794,11310
14865,11384
14938,11457
15004,11533
15077,11605
15144,11678
15213,11749
15287,11819
15353,11893
15422,11965
15493,12032
15559,12098
15635,12168
15700,12236
15774,12310
15840,12379
15905,12447
15978,12515
16049,12589
16117,12658
16188,12728
16255,12798
16325,12864
8,12937
76,13007
146,13078
212,13146
285,13209
351,13275
423,13340
500,13410
571,13476
640,13545
706,13616
781,13680
853,13749
922,13814
990,13881
1062,13945
1132,14013
1201,14078
1276,14144
1355,14209
1426,14276
1499,14341
1567,14408
1642,14475
1721,14538
1787,14604
1863,14669
1936,14737
2011,14806
2076,14869
2151,14935
2227,14997
2302,15065
2372,15132
2442,15200
2519,15270
2590,15342
2668,15409
2740,15472
2814,15539
2882,15607
2958,15678
3033,15743
3109,15809
3179,15875
3248,15944
3322,16014
3394,16083
3465,16149
3535,16218
3611,16283
3692,16355
3753,42
3817,113
3889,180
3965,248
4035,315
4106,388
4183,458
4258,527
4331,601
4402,668
4473,739
4545,810
4617,876
4690,950
4758,1024
4830,1096
4904,1169
4975,1241
5046,1311
5117,1380
5190,1452
5260,1526
5335,1598
5408,1671
5481,1741
5557,1814
5634,1883
5706,1956
5773,2029
5842,2099
5916,2169
5988,2239
6058,2312
6132,2386
6205,2456
6274,2531
6345,2600
6415,2674
6487,2748
6562,2818
6632,2891
6706,2961
6779,3031
6852,3100
6919,3172
6987,3246
7057,3317
7130,3386
7200,3455
7267,3527
7342,3599
7412,3669
7478,3735
7549,3807
7615,3875
7692,3944
7764,4011
7836,4079
7901,4145
7962,4213
8034,4285
8109,4353
8174,4422
8243,4486
8307,4554
8379,4625
8451,4693
8518,4762
8586,4827
8663,4894
8738,4960
8808,5026
8883,5092
8951,5164
9020,5225
9087,5292
9163,5357
9232,5424
9307,5494
9378,5557
9454,5622
9523,5690
9593,5755
9663,5823
9738,5887
9808,5952
9880,6014
9960,6081
10031,6146
10102,6211
10176,6277
10252,6345
10319,6410
10391,6475
10471,6537
10543,6604
10615,6671
10683,6741
10759,6803
10832,6871
10906,6939
10980,7005
11048,7075
11119,7142
11197,7214
11272,7279
11340,7347
11417,7410
11493,7480
11565,7550
11646,7619
11709,7686
11781,7753
11856,7827
11927,7899
11995,7965
12065,8031
12134,8102
12210,8174
12280,8241
12354,8311
12426,8379
12498,8453
12566,8528
12638,8600
12710,8673
12783,8744
12855,8814
12930,8883
13001,8961
13076,9032
13152,9108
13230,9182
13299,9251
13369,9328
13440,9404
13510,9475
13590,9547
13663,9616
13730,9693
13802,9768
13874,9841
13946,9915
14021,9993
14094,10066
14162,10134
14232,10211
14305,10290
14380,10361
14455,10441
14528,10512
14598,10586
14675,10662
14745,10740
14817,10813
14886,10887
14960,10958
15036,11033
15105,11111
15181,11186
15253,11257
15322,11332
15391,11406
15461,11480
15531,11555
15602,11628
15678,11696
15746,11767
15817,11839
15889,11915
15959,11990
16032,12057
16101,12126
16177,12199
16242,12273
16308,12344
16378,12416
69,12487
143,12556
216,12626
285,12695
356,12763
429,12837
499,12905
571,12975
645,13048
718,13122
787,13188
861,13254
935,13322
1004,13395
1077,13463
1149,13528
1223,13602
1303,13668
1378,13734
1449,13798
1522,13870
1595,13939
1676,14009
1749,14073
1823,14143
1907,14213
1978,14280
2055,14345
2135,14413
2206,14483
2276,14553
2350,14618
2422,14685
2502,14755
2577,14821
2650,14894
2727,14967
2807,15033
2886,15103
2957,15170
3032,15240
3112,15305
3185,15376
3261,15445
3340,15515
3415,15585
3494,15659
3564,15733
3638,15801
3715,15873
3789,15943
3859,16020
3931,16083
4006,16150
4080,16227
4155,16299
4233,16368
4310,55
4380,128
4455,200
4532,271
4606,347
4684,419
4758,496
4839,574
4913,643
4991,721
5069,797
5144,866
5221,941
5298,1021
5373,1096
5458,1168
5533,1244
5606,1323
5681,1400
5758,1473
5836,1549
5914,1624
5988,1702
6062,1777
6141,1855
6219,1931
6294,2009
6369,2079
6448,2160
6528,2234
6600,2311
6672,2389
6751,2466
6826,2546
6902,2621
6983,2695
7054,2769
7131,2847
7207,2919
7283,2997
7361,3077
7434,3151
7504,3226
7583,3302
7661,3380
7732,3457
7808,3535
7881,3611
7958,3686
8036,3758
8111,3827
8185,3901
8261,3980
8336,4055
8411,4128
8486,4203
8564,4278
8645,4352
8719,4423
8799,4494
8874,4568
8949,4639
9024,4716
9102,4790
9184,4859
9255,4932
9335,5002
9413,5074
9494,5155
9576,5227
9655,5299
9732,5365
9813,5435
9889,5509
9969,5581
10052,5653
10132,5723
10209,5795
10285,5868
10370,5940
10451,6014
10523,6086
10603,6155
10686,6233
10764,6300
10844,6373
10930,6444
11006,6516
11090,6589
11164,6662
11244,6737
11322,6807
11404,6881
11488,6959
11567,7029
11642,7100
11718,7176
11801,7254
11880,7330
11960,7404
12039,7478
12114,7547
12192,7625
12270,7706
12351,7779
12426,7855
12506,7926
12587,8004
12666,8080
12747,8158
12825,8242
12892,8319
12978,8394
13060,8475
13141,8549
13219,8632
13297,8708
13375,8787
13459,8866
13535,8950
13622,9033
13693,9109
13775,9198
13857,9273
13935,9351
14008,9435
14095,9520
14170,9600
14245,9679
14323,9763
14408,9843
14488,9930
14567,10010
14646,10088
14733,10169
14808,10253
14885,10341
14963,10419
15040,10505
15121,10585
15199,10662
15270,10744
15351,10827
15431,10913
15512,10993
15587,11079
15661,11157
15738,11238
15821,11320
15901,11403
15979,11483
16048,11563
16128,11645
16210,11728
16288,11807
16370,11888
59,11968
140,12046
218,12127
294,12202
366,12286
444,12368
534,12440
615,12521
692,12595
769,12682
850,12755
926,12828
1017,12906
1096,12982
1171,13061
1255,13138
1332,13213
1421,13287
1503,13367
1577,13440
1662,13514
1745,13590
1828,13665
1912,13740
1985,13819
2072,13891
2150,13969
2235,14045
2319,14115
2400,14191
2483,14265
2563,14341
2647,14416
2736,14489
2819,14560
2900,14637
2984,14713
3059,14785
3148,14866
3235,14943
3315,15016
3394,15094
3473,15167
3561,15245
3643,15324
3723,15399
3803,15477
3879,15555
3957,15632
4042,15711
4124,15788
4212,15857
4293,15936
4377,16015
4456,16090
4535,16165
4618,16243
4700,16323
4783,16
4864,97
4948,174
5029,258
5109,339
5195,415
5284,497
5362,577
5449,656
5529,738
5613,818
5694,908
5779,990
5859,1071
5944,1147
6027,1226
6105,1311
6189,1392
6272,1472
6356,1557
6432,1640
6527,1722
6606,1806
6691,1891
6771,1970
6852,2054
6927,2133
7011,2215
7087,2298
7170,2378
7249,2463
7332,2545
7418,2624
7493,2704
7576,2791
7656,2865
7744,2949
7819,3035
7900,3116
7970,3199
8052,3284
8137,3362
8214,3442
8294,3522
8373,3605
8458,3680
8538,3758
8619,3837
8697,3913
8778,3990
8862,4068
8948,4148
9028,4227
9111,4303
9189,4376
9272,4456
9358,4540
9436,4614
9524,4691
9607,4764
9689,4846
9769,4923
9852,4998
9937,5076
10025,5151
10106,5231
10191,5304
10276,5378
10364,5452
10442,5524
10525,5596
10610,5670
10697,5747
10777,5825
10862,5900
10943,5974
11030,6046
11106,6120
11192,6198
11269,6275
11353,6348
11434,6423
11522,6498
11605,6571
11692,6644
11769,6724
11853,6803
11938,6878
12016,6955
12098,7034
12177,7112
12263,7185
12339,7259
12415,7334
12505,7416
12581,7491
12661,7571
12744,7654
12828,7730
12910,7809
12998,7889
13077,7970
13161,8047
13245,8124
13321,8206
13411,8286
13491,8369
13577,8450
13657,8528
13738,8615
13817,8694
13894,8773
13976,8863
14057,8946
14139,9026
14220,9114
14307,9195
14389,9280
14464,9358
14543,9444
14623,9526
14709,9612
14792,9698
14871,9784
14953,9872
15035,9950
15117,10030
15197,10117
15282,10199
15359,10287
15435,10372
15518,10456
15601,10543
15679,10625
15752,10712
15835,10793
15919,10878
15998,10969
16075,11050
16147,11132
16234,11211
16311,11298
2,11388
83,11468
167,11550
250,11629
331,11714
402,11802
479,11882
565,11966
650,12044
733,12118
809,12196
890,12279
967,12356
1062,12440
1136,12520
1218,12600
1300,12680
1388,12758
1472,12834
1552,12916
1629,12995
1717,13077
1796,13152
1883,13232
1968,13313
2065,13383
2139,13464
2223,13539
2305,13618
2386,13693
2475,13768
2558,13849
2641,13921
2724,13999
2813,14073
2890,14149
2972,14227
3055,14302
3140,14379
3228,14456
3308,14532
3387,14605
3475,14679
3558,14755
3644,14832
3727,14905
3806,14980
3880,15061
3959,15138
4042,15212
4128,15291
4214,15369
4296,15444
4376,15519
4459,15598
4539,15681
4622,15759
4711,15841
4801,15918
4876,15993
4961,16071
5046,16153
5135,16226
5217,16307
5303,6
5384,78
5469,156
5550,242
5628,321
5715,399
5799,481
5880,568
5963,643
6046,722
6130,804
6211,885
6296,969
6382,1052
6472,1141
6547,1217
6629,1299
6718,1381
6803,1462
6887,1552
6970,1637
7051,1717
7135,1805
7211,1885
7294,1971
7376,2049
7451,2127
7534,2205
7615,2297
7696,2379
7776,2466
7860,2541
7939,2624
8020,2711
8100,2797
8190,2876
8270,2964
8348,3047
8427,3124
8511,3203
8590,3287
8670,3366
8745,3451
8832,3527
8922,3606
9005,3688
9087,3765
9170,3841
9258,3920
9336,3999
9426,4078
9506,4157
9591,4236
9670,4317
9751,4397
9836,4473
9922,4553
10008,4632
10099,4717
10177,4792
10256,4865
10345,4945
10437,5029
10519,5104
10601,5176
10688,5253
10773,5329
10855,5401
10946,5478
11023,5557
11101,5633
11187,5704
11272,5784
11360,5855
11446,5933
11525,6009
11614,6086
11690,6163
11772,6245
11867,6319
11950,6393
12025,6469
12101,6543
12182,6618
12276,6699
12359,6774
12443,6854
12525,6929
12607,7006
12688,7088
12773,7167
12856,7250
12940,7325
13025,7399
13107,7480
13188,7563
13280,7643
13360,7725
13446,7803
13531,7883
13615,7962
13694,8041
13782,8121
13863,8202
13950,8289
14033,8373
14116,8453
14201,8537
14283,8622
14367,8705
14449,8795
14534,8875
14624,8962
14697,9047
14788,9131
14867,9217
14955,9306
15035,9388
15115,9479
15198,9561
15283,9646
15367,9731
15448,9823
15526,9909
15610,9994
15692,10087
15771,10168
15854,10254
15936,10345
16016,10437
16101,10518
16185,10601
16266,10687
16349,10775
44,10864
131,10949
215,11038
295,11126
374,11213
462,11296
544,11377
628,11465
708,11558
798,11643
879,11723
964,11808
1052,11893
1133,11978
1225,12058
1306,12140
1392,12228
1484,12303
1565,12390
1644,12472
1734,12554
1819,12629
1903,12715
1991,12797
2080,12877
2164,12962
2247,13044
2337,13125
2425,13205
2507,13287
2596,13369
2689,13448
2772,13528
2865,13601
2947,13681
3026,13758
3113,13840
3201,13918
3283,13997
3372,14074
3459,14154
3551,14235
3634,14311
3726,14387
3813,14470
3901,14552
3973,14635
4064,14715
4148,14793
4228,14872
4324,14950
4405,15027
4490,15113
4583,15186
4668,15268
4754,15351
4835,15430
4924,15510
5012,15589
5102,15674
5181,15755
5279,15838
5364,15919
5460,16000
5542,16083
5622,16162
5709,16246
5796,16328
5888,29
5984,109
6064,199
6156,286
6243,371
6324,458
6414,539
6500,624
6594,711
6680,796
6769,882
6850,966
6936,1059
7023,1144
7109,1226
7203,1316
7288,1399
7366,1486
7451,1578
7535,1660
7626,1752
7712,1838
7795,1924
7884,2013
7977,2101
8056,2188
8137,2281
8223,2366
8306,2453
8397,2543
8482,2637
8569,2727
8654,2805
8743,2897
8834,2984
8924,3066
9009,3158
9095,3242
9179,3335
9273,3420
9365,3508
9450,3596
9540,3681
9629,3760
9716,3842
9808,3921
9893,4009
9978,4093
10071,4178
10165,4263
10250,4343
10341,4429
10433,4512
10527,4597
10617,4678
10708,4763
10799,4850
10889,4929
10975,5014
11064,5095
11156,5173
11243,5257
11329,5335
11426,5422
11509,5500
11596,5578
11691,5666
11786,5753
11872,5832
11954,5914
12037,5996
12120,6078
12206,6158
12296,6234
12380,6313
12471,6398
12558,6479
12654,6557
12737,6638
12822,6728
12912,6808
12999,6891
13089,6979
13176,7065
13274,7148
13360,7229
13452,7318
13539,7400
13625,7484
13715,7569
13803,7657
13887,7748
13981,7838
14070,7917
14162,8000
14239,8087
14341,8177
14427,8268
14512,8357
14596,8441
14698,8530
14781,8617
14867,8704
14951,8797
15042,8888
15136,8976
15220,9071
15313,9153
15399,9250
15487,9347
15575,9438
15658,9531
15742,9622
15833,9709
15914,9805
15998,9898
16086,9984
16174,10075
16258,10166
16344,10258
53,10346
135,10443
223,10538
309,10630
402,10719
487,10818
577,10902
671,10993
756,11088
841,11179
935,11266
1024,11359
1111,11448
1208,11532
1293,11628
1374,11719
1474,11805
1561,11891
1654,11980
1745,12064
1835,12151
1930,12237
2019,12322
2110,12409
2207,12494
2295,12591
2392,12674
2486,12758
2572,12841
2663,12931
2752,13017
2838,13098
2930,13183
3015,13272
3103,13351
3200,13437
3291,13524
3386,13598
3472,13686
3570,13767
3657,13851
3745,13928
3832,14014
3914,14099
4006,14179
4107,14264
4185,14342
4276,14426
4368,14508
4461,14595
4549,14675
4640,14760
4729,14841
4816,14922
4905,15006
4995,15089
5087,15174
5179,15260
5276,15345
5367,15431
5455,15520
5547,15605
5639,15690
5729,15780
5825,15868
5917,15951
6002,16038
6093,16121
6182,16205
6275,16292
6360,16383
6453,83
6542,175
6635,262
6733,352
6824,443
6910,529
6998,614
7092,708
7181,793
7268,894
7354,984
7447,1076
7536,1158
7625,1250
7710,1338
7800,1431
7885,1527
7977,1617
8066,1707
8152,1791
8242,1883
8338,1974
8422,2064
8511,2156
8600,2246
8690,2344
8774,2434
8861,2520
8959,2618
9049,2704
9148,2792
9247,2883
9327,2973
9416,3063
9506,3154
9596,3245
9690,3335
9780,3427
9872,3512
9975,3596
10064,3690
10161,3772
10254,3858
10345,3944
10438,4031
10533,4116
10625,4202
10724,4290
10813,4376
10903,4462
10994,4549
11088,4637
11170,4721
11265,4804
11365,4890
11458,4975
11552,5056
11639,5138
11725,5223
11819,5309
11909,5392
11996,5470
12080,5552
12170,5645
12264,5725
12353,5804
12439,5890
12528,5972
12621,6058
12709,6138
12808,6221
12895,6300
12986,6387
13080,6475
13169,6558
13260,6637
13350,6723
13439,6813
13533,6893
13619,6979
13716,7065
13812,7152
13904,7237
13990,7323
14081,7412
14176,7498
14267,7588
14358,7675
14445,7762
14528,7838
14618,7928
14716,8027
14800,8111
14896,8201
14986,8293
15074,8380
15159,8464
15248,8557
15340,8652
15429,8742
15513,8834
15608,8931
15695,9021
15783,9110
15879,9208
15967,9294
16050,9397
16134,9481
16222,9579
16315,9675
19,9770
100,9864
195,9958
286,10052
373,10144
462,10242
553,10327
646,10426
744,10519
830,10616
918,10708
1009,10801
1099,10904
1195,10999
1293,11087
1381,11174
1476,11274
1564,11364
1656,11459
1757,11547
1847,11642
1937,11730
2027,11820
2120,11916
2221,12001
2311,12089
2401,12177
2498,12267
2587,12360
2684,12447
2772,12537
2875,12624
2968,12716
3057,12804
3146,12893
3246,12984
3341,13066
3437,13154
3522,13241
3608,13323
3703,13414
