phase error in absolute resolution,track offset curve in absolute resolution,phase margin in absolute resolution,single turn position in degree,continuous single turn position in degree
-64,-64,0,235.1513671875,235.1513671875
-64,-64,0,235.0634765625,235.0634765625
-65,-64,-1,234.95361328125,234.95361328125
-66,-64,-2,234.84375,234.84375
-68,-64,-4,234.7119140625,234.7119140625
-66,-64,-2,234.66796875,234.66796875
-71,-64,-7,234.4921875,234.4921875
-73,-64,-9,234.3603515625,234.3603515625
-74,-64,-10,234.25048828125,234.25048828125
-75,-64,-11,234.140625,234.140625
-73,-64,-9,234.0966796875,234.0966796875
-71,-64,-7,234.052734375,234.052734375
-72,-64,-8,233.94287109375,233.94287109375
-73,-64,-9,233.8330078125,233.8330078125
-73,-64,-9,233.7451171875,233.7451171875
-72,-64,-8,233.701171875,233.701171875
-71,-64,-7,233.63525390625,233.63525390625
-75,-64,-11,233.45947265625,233.45947265625
-72,-64,-8,233.4375,233.4375
-75,-64,-11,233.28369140625,233.28369140625
-75,-64,-11,233.19580078125,233.19580078125
-73,-64,-9,233.15185546875,233.15185546875
-73,-64,-9,233.0859375,233.0859375
-71,-64,-7,233.0419921875,233.0419921875
-72,-64,-8,232.93212890625,232.93212890625
-67,-64,-3,232.9541015625,232.9541015625
-65,-64,-1,232.91015625,232.91015625
-64,-64,0,232.84423828125,232.84423828125
-65,-64,-1,232.75634765625,232.75634765625
-63,-64,1,232.71240234375,232.71240234375
-65,-64,-1,232.58056640625,232.58056640625
-63,-64,1,232.53662109375,232.53662109375
-66,-64,-2,232.3828125,232.3828125
-66,-64,-2,232.31689453125,232.31689453125
-66,-64,-2,232.22900390625,232.22900390625
-62,-64,2,232.22900390625,232.22900390625
-57,-64,7,232.2509765625,232.2509765625
-56,-64,8,232.20703125,232.20703125
-59,-64,5,232.05322265625,232.05322265625
-57,-64,7,232.00927734375,232.00927734375
-55,-64,9,231.96533203125,231.96533203125
-51,-64,13,231.96533203125,231.96533203125
-51,-64,13,231.87744140625,231.87744140625
-46,-64,18,231.92138671875,231.92138671875
-43,-64,21,231.8994140625,231.8994140625
-43,-64,21,231.8115234375,231.8115234375
-41,-64,23,231.767578125,231.767578125
-40,-64,24,231.70166015625,231.70166015625
-40,-64,24,231.61376953125,231.61376953125
-39,-64,25,231.56982421875,231.56982421875
-41,-64,23,231.43798828125,231.43798828125
-39,-64,25,231.39404296875,231.39404296875
-38,-64,26,231.328125,231.328125
-39,-64,25,231.21826171875,231.21826171875
-38,-64,26,231.15234375,231.15234375
-38,-64,26,231.064453125,231.064453125
-40,-64,24,230.95458984375,230.95458984375
-40,-64,24,230.86669921875,230.86669921875
-41,-64,23,230.7568359375,230.7568359375
-39,-64,25,230.712890625,230.712890625
-40,-64,24,230.60302734375,230.60302734375
-43,-64,21,230.44921875,230.44921875
-44,-64,20,230.33935546875,230.33935546875
-47,-64,17,230.185546875,230.185546875
-49,-64,15,230.07568359375,230.07568359375
-56,-64,8,229.833984375,229.833984375
-55,-64,9,229.76806640625,229.76806640625
-57,-64,7,229.63623046875,229.63623046875
-57,-64,7,229.54833984375,229.54833984375
-55,-64,9,229.50439453125,229.50439453125
-60,-64,4,229.32861328125,229.32861328125
-61,-64,3,229.21875,229.21875
-62,-64,2,229.10888671875,229.10888671875
-63,-64,1,228.9990234375,228.9990234375
-66,-64,-2,228.84521484375,228.84521484375
-68,-64,-4,228.71337890625,228.71337890625
-68,-64,-4,228.62548828125,228.62548828125
-70,-64,-6,228.49365234375,228.49365234375
-69,-64,-5,228.427734375,228.427734375
-71,-64,-7,228.31787109375,228.31787109375
-71,-64,-7,228.22998046875,228.22998046875
-68,-64,-4,228.2080078125,228.2080078125
-71,-64,-7,228.05419921875,228.05419921875
-70,-64,-6,227.98828125,227.98828125
-77,-64,-13,227.74658203125,227.74658203125
-77,-64,-13,227.65869140625,227.65869140625
-78,-64,-14,227.548828125,227.548828125
-75,-64,-11,227.548828125,227.548828125
-77,-64,-13,227.4169921875,227.4169921875
-78,-64,-14,227.30712890625,227.30712890625
-77,-64,-13,227.2412109375,227.2412109375
-77,-64,-13,227.1533203125,227.1533203125
-77,-64,-13,227.0654296875,227.0654296875
-76,-64,-12,226.99951171875,226.99951171875
-80,-64,-16,226.82373046875,226.82373046875
-80,-64,-16,226.7578125,226.7578125
-82,-64,-18,226.6259765625,226.6259765625
-86,-64,-22,226.4501953125,226.4501953125
-89,-64,-25,226.29638671875,226.29638671875
-92,-64,-28,226.142578125,226.142578125
-89,-64,-25,226.12060546875,226.12060546875
-88,-64,-24,226.07666015625,226.07666015625
-86,-64,-22,226.03271484375,226.03271484375
-89,-64,-25,225.87890625,225.87890625
-85,-64,-21,225.87890625,225.87890625
-86,-64,-22,225.76904296875,225.76904296875
-82,-64,-18,225.76904296875,225.76904296875
-83,-64,-19,225.68115234375,225.68115234375
-82,-64,-18,225.615234375,225.615234375
-83,-64,-19,225.50537109375,225.50537109375
-79,-64,-15,225.50537109375,225.50537109375
-75,-64,-11,225.50537109375,225.50537109375
-75,-64,-11,225.41748046875,225.41748046875
-72,-64,-8,225.3955078125,225.3955078125
-69,-64,-5,225.3955078125,225.3955078125
-69,-64,-5,225.3076171875,225.3076171875
-66,-64,-2,225.28564453125,225.28564453125
-63,-64,1,225.263671875,225.263671875
-65,-64,-1,225.1318359375,225.1318359375
-61,-64,3,225.1318359375,225.1318359375
-60,-64,4,225.06591796875,225.06591796875
-58,-64,6,225.02197265625,225.02197265625
-58,-60,2,224.93408203125,224.93408203125
-57,-60,3,224.8681640625,224.8681640625
-57,-60,3,224.80224609375,224.80224609375
-55,-60,5,224.75830078125,224.75830078125
-56,-60,4,224.6484375,224.6484375
-53,-60,7,224.62646484375,224.62646484375
-52,-60,8,224.560546875,224.560546875
-54,-60,6,224.4287109375,224.4287109375
-52,-60,8,224.384765625,224.384765625
-54,-60,6,224.27490234375,224.27490234375
-53,-60,7,224.208984375,224.208984375
-55,-60,5,224.0771484375,224.0771484375
-52,-60,8,224.05517578125,224.05517578125
-50,-60,10,224.01123046875,224.01123046875
-51,-60,9,223.9013671875,223.9013671875
-52,-60,8,223.8134765625,223.8134765625
-52,-60,8,223.7255859375,223.7255859375
-57,-60,3,223.52783203125,223.52783203125
-60,-60,0,223.3740234375,223.3740234375
-61,-60,-1,223.26416015625,223.26416015625
-58,-60,2,223.2421875,223.2421875
-61,-60,-1,223.08837890625,223.08837890625
-60,-60,0,223.0224609375,223.0224609375
-59,-60,1,222.95654296875,222.95654296875
-59,-60,1,222.86865234375,222.86865234375
-56,-60,4,222.86865234375,222.86865234375
-56,-60,4,222.78076171875,222.78076171875
-53,-60,7,222.7587890625,222.7587890625
-51,-60,9,222.71484375,222.71484375
-49,-60,11,222.6708984375,222.6708984375
-48,-60,12,222.60498046875,222.60498046875
-46,-60,14,222.56103515625,222.56103515625
-48,-60,12,222.42919921875,222.42919921875
-47,-60,13,222.38525390625,222.38525390625
-47,-60,13,222.29736328125,222.29736328125
-46,-60,14,222.2314453125,222.2314453125
-44,-60,16,222.1875,222.1875
-42,-56,14,222.1435546875,222.1435546875
-42,-56,14,222.0556640625,222.0556640625
-38,-56,18,222.0556640625,222.0556640625
-41,-56,15,221.923828125,221.923828125
-42,-56,14,221.81396484375,221.81396484375
-41,-56,15,221.748046875,221.748046875
-41,-56,15,221.66015625,221.66015625
-40,-56,16,221.59423828125,221.59423828125
-45,-56,11,221.396484375,221.396484375
-43,-56,13,221.37451171875,221.37451171875
-39,-56,17,221.37451171875,221.37451171875
-36,-56,20,221.3525390625,221.3525390625
-38,-56,18,221.220703125,221.220703125
-41,-56,15,221.06689453125,221.06689453125
-41,-56,15,220.97900390625,220.97900390625
-43,-56,13,220.84716796875,220.84716796875
-41,-56,15,220.8251953125,220.8251953125
-38,-56,18,220.80322265625,220.80322265625
-38,-56,18,220.71533203125,220.71533203125
-37,-56,19,220.6494140625,220.6494140625
-36,-56,20,220.58349609375,220.58349609375
-37,-56,19,220.4736328125,220.4736328125
-35,-56,21,220.4296875,220.4296875
-36,-56,20,220.31982421875,220.31982421875
-32,-56,24,220.341796875,220.341796875
-29,-56,27,220.31982421875,220.31982421875
-27,-56,29,220.27587890625,220.27587890625
-27,-56,29,220.18798828125,220.18798828125
-30,-56,26,220.0341796875,220.0341796875
-28,-56,28,219.990234375,219.990234375
-27,-56,29,219.92431640625,219.92431640625
-28,-56,28,219.814453125,219.814453125
-26,-56,30,219.79248046875,219.79248046875
-27,-56,29,219.6826171875,219.6826171875
-22,-56,34,219.70458984375,219.70458984375
-24,-56,32,219.57275390625,219.57275390625
-24,-56,32,219.48486328125,219.48486328125
-21,-56,35,219.462890625,219.462890625
-23,-52,29,219.3310546875,219.3310546875
-23,-52,29,219.26513671875,219.26513671875
-22,-52,30,219.19921875,219.19921875
-22,-52,30,219.111328125,219.111328125
-20,-52,32,219.0673828125,219.0673828125
-19,-52,33,219.00146484375,219.00146484375
-18,-52,34,218.935546875,218.935546875
-19,-52,33,218.84765625,218.84765625
-23,-52,29,218.671875,218.671875
-22,-52,30,218.60595703125,218.60595703125
-23,-52,29,218.49609375,218.49609375
-25,-52,27,218.3642578125,218.3642578125
-28,-52,24,218.21044921875,218.21044921875
-26,-52,26,218.16650390625,218.16650390625
-24,-52,28,218.14453125,218.14453125
-24,-52,28,218.056640625,218.056640625
-22,-52,30,218.0126953125,218.0126953125
-21,-52,31,217.94677734375,217.94677734375
-22,-52,30,217.8369140625,217.8369140625
-20,-52,32,217.79296875,217.79296875
-19,-52,33,217.72705078125,217.72705078125
-19,-52,33,217.6611328125,217.6611328125
-16,-52,36,217.63916015625,217.63916015625
-16,-52,36,217.55126953125,217.55126953125
-19,-52,33,217.3974609375,217.3974609375
-16,-52,36,217.37548828125,217.37548828125
-15,-52,37,217.3095703125,217.3095703125
-14,-52,38,217.24365234375,217.24365234375
-12,-52,40,217.2216796875,217.2216796875
-9,-52,43,217.19970703125,217.19970703125
-9,-52,43,217.11181640625,217.11181640625
-9,-52,43,217.02392578125,217.02392578125
-8,-52,44,216.9580078125,216.9580078125
-4,-52,48,216.9580078125,216.9580078125
-10,-52,42,216.73828125,216.73828125
-7,-52,45,216.73828125,216.73828125
-8,-52,44,216.62841796875,216.62841796875
-2,-52,50,216.67236328125,216.67236328125
-1,-52,51,216.6064453125,216.6064453125
0,-48,48,216.54052734375,216.54052734375
0,-48,48,216.49658203125,216.49658203125
-3,-48,45,216.32080078125,216.32080078125
-5,-48,43,216.18896484375,216.18896484375
-6,-48,42,216.0791015625,216.0791015625
-6,-48,42,215.9912109375,215.9912109375
-8,-48,40,215.859375,215.859375
-11,-48,37,215.70556640625,215.70556640625
-12,-48,36,215.595703125,215.595703125
-12,-48,36,215.5078125,215.5078125
-9,-48,39,215.5078125,215.5078125
-9,-48,39,215.419921875,215.419921875
-13,-48,35,215.244140625,215.244140625
-12,-48,36,215.17822265625,215.17822265625
-12,-48,36,215.09033203125,215.09033203125
-13,-48,35,214.98046875,214.98046875
-13,-48,35,214.892578125,214.892578125
-15,-48,33,214.7607421875,214.7607421875
-13,-48,35,214.716796875,214.716796875
-14,-48,34,214.60693359375,214.60693359375
-17,-48,31,214.47509765625,214.47509765625
-17,-48,31,214.38720703125,214.38720703125
-18,-48,30,214.27734375,214.27734375
-17,-48,31,214.21142578125,214.21142578125
-15,-48,33,214.16748046875,214.16748046875
-15,-48,33,214.07958984375,214.07958984375
-13,-48,35,214.03564453125,214.03564453125
-13,-48,35,213.9697265625,213.9697265625
-15,-48,33,213.837890625,213.837890625
-11,-48,37,213.837890625,213.837890625
-13,-44,31,213.7060546875,213.7060546875
-10,-44,34,213.68408203125,213.68408203125
-10,-44,34,213.59619140625,213.59619140625
-7,-44,37,213.59619140625,213.59619140625
-7,-44,37,213.50830078125,213.50830078125
-12,-44,32,213.310546875,213.310546875
-14,-44,30,213.1787109375,213.1787109375
-12,-44,32,213.134765625,213.134765625
-12,-44,32,213.046875,213.046875
-16,-44,28,212.89306640625,212.89306640625
-15,-44,29,212.8271484375,212.8271484375
-17,-44,27,212.6953125,212.6953125
-17,-44,27,212.607421875,212.607421875
-14,-44,30,212.58544921875,212.58544921875
-12,-44,32,212.54150390625,212.54150390625
-14,-44,30,212.431640625,212.431640625
-12,-44,32,212.3876953125,212.3876953125
-10,-44,34,212.34375,212.34375
-12,-44,32,212.2119140625,212.2119140625
-9,-44,35,212.18994140625,212.18994140625
-5,-44,39,212.18994140625,212.18994140625
-2,-44,42,212.16796875,212.16796875
-1,-44,43,212.1240234375,212.1240234375
-2,-44,42,212.01416015625,212.01416015625
-3,-44,41,211.904296875,211.904296875
-1,-44,43,211.8603515625,211.8603515625
3,-44,47,211.88232421875,211.88232421875
1,-44,45,211.75048828125,211.75048828125
0,-44,44,211.66259765625,211.66259765625
4,-44,48,211.66259765625,211.66259765625
6,-44,50,211.61865234375,211.61865234375
8,-44,52,211.57470703125,211.57470703125
10,-44,54,211.53076171875,211.53076171875
8,-44,52,211.39892578125,211.39892578125
10,-44,54,211.376953125,211.376953125
15,-44,59,211.39892578125,211.39892578125
16,-44,60,211.3330078125,211.3330078125
15,-44,59,211.22314453125,211.22314453125
15,-44,59,211.1572265625,211.1572265625
13,-44,57,211.025390625,211.025390625
13,-44,57,210.9375,210.9375
13,-40,53,210.849609375,210.849609375
13,-40,53,210.76171875,210.76171875
13,-40,53,210.673828125,210.673828125
13,-40,53,210.5859375,210.5859375
10,-40,50,210.4541015625,210.4541015625
13,-40,53,210.43212890625,210.43212890625
13,-40,53,210.34423828125,210.34423828125
12,-40,52,210.234375,210.234375
17,-40,57,210.25634765625,210.25634765625
17,-40,57,210.16845703125,210.16845703125
14,-40,54,210.0146484375,210.0146484375
16,-40,56,209.970703125,209.970703125
16,-40,56,209.90478515625,209.90478515625
14,-40,54,209.77294921875,209.77294921875
12,-40,52,209.64111328125,209.64111328125
15,-40,55,209.619140625,209.619140625
14,-40,54,209.50927734375,209.50927734375
13,-40,53,209.3994140625,209.3994140625
10,-40,50,209.24560546875,209.24560546875
10,-40,50,209.15771484375,209.15771484375
8,-40,48,209.02587890625,209.02587890625
8,-40,48,208.93798828125,208.93798828125
