phase error in absolute resolution,track offset curve in absolute resolution,phase margin in absolute resolution,single turn position in degree,continuous single turn position in degree
1,8,-7,6.83349609375,6.83349609375
2,8,-6,6.767578125,6.767578125
1,8,-7,6.6796875,6.6796875
1,8,-7,6.591796875,6.591796875
3,8,-5,6.5478515625,6.5478515625
6,8,-2,6.52587890625,6.52587890625
3,8,-5,6.3720703125,6.3720703125
5,8,-3,6.328125,6.328125
9,8,1,6.328125,6.328125
7,8,-1,6.1962890625,6.1962890625
1,8,-7,5.99853515625,5.99853515625
4,8,-4,5.9765625,5.9765625
7,8,-1,5.95458984375,5.95458984375
11,8,3,5.95458984375,5.95458984375
11,8,3,5.86669921875,5.86669921875
12,8,4,5.82275390625,5.82275390625
11,8,3,5.712890625,5.712890625
8,4,4,5.55908203125,5.55908203125
8,4,4,5.47119140625,5.47119140625
9,4,5,5.4052734375,5.4052734375
9,4,5,5.3173828125,5.3173828125
10,4,6,5.25146484375,5.25146484375
6,4,2,5.09765625,5.09765625
3,4,-1,4.94384765625,4.94384765625
1,4,-3,4.81201171875,4.81201171875
-3,4,-7,4.6142578125,4.6142578125
-5,4,-9,4.482421875,4.482421875
-4,4,-8,4.41650390625,4.41650390625
-9,4,-13,4.21875,4.21875
-10,4,-14,4.130859375,4.130859375
-14,4,-18,3.955078125,3.955078125
-16,4,-20,3.8232421875,3.8232421875
-17,4,-21,3.71337890625,3.71337890625
-21,4,-25,3.53759765625,3.53759765625
-21,4,-25,3.44970703125,3.44970703125
-19,4,-23,3.40576171875,3.40576171875
-21,4,-25,3.2958984375,3.2958984375
-18,4,-22,3.27392578125,3.27392578125
-16,4,-20,3.22998046875,3.22998046875
-14,4,-18,3.18603515625,3.18603515625
-15,4,-19,3.076171875,3.076171875
-12,4,-16,3.05419921875,3.05419921875
-8,4,-12,3.076171875,3.076171875
-7,4,-11,3.01025390625,3.01025390625
-11,4,-15,2.83447265625,2.83447265625
-8,4,-12,2.8125,2.8125
-2,4,-6,2.8564453125,2.8564453125
2,4,-2,2.87841796875,2.87841796875
2,4,-2,2.8125,2.8125
4,0,4,2.7685546875,2.7685546875
4,0,4,2.6806640625,2.6806640625
3,0,3,2.57080078125,2.57080078125
1,0,1,2.43896484375,2.43896484375
2,0,2,2.373046875,2.373046875
0,0,0,2.21923828125,2.21923828125
-1,0,-1,2.109375,2.109375
-3,0,-3,1.99951171875,1.99951171875
-5,0,-5,1.86767578125,1.86767578125
-8,0,-8,1.7138671875,1.7138671875
-11,0,-11,1.56005859375,1.56005859375
-13,0,-13,1.42822265625,1.42822265625
-17,0,-17,1.25244140625,1.25244140625
-16,0,-16,1.1865234375,1.1865234375
-21,0,-21,0.98876953125,0.98876953125
-22,0,-22,0.90087890625,0.90087890625
-24,0,-24,0.76904296875,0.76904296875
-27,0,-27,0.615234375,0.615234375
-30,0,-30,0.46142578125,0.46142578125
-31,0,-31,0.3515625,0.3515625
-33,0,-33,0.2197265625,0.2197265625
-30,0,-30,0.19775390625,0.19775390625
-29,0,-29,0.15380859375,0.15380859375
-27,0,-27,0.10986328125,0.10986328125
-27,0,-27,0.02197265625,0.02197265625
-26,-8,-18,359.9560546875,-0.0439453125
-24,-8,-16,359.912109375,-0.087890625
-16,0,-16,0,0
-19,-8,-11,359.8681640625,-0.1318359375
-18,-8,-10,359.80224609375,-0.19775390625
-12,-8,-4,359.84619140625,-0.15380859375
-11,-8,-3,359.7802734375,-0.2197265625
-11,-8,-3,359.6923828125,-0.3076171875
-9,-8,-1,359.67041015625,-0.32958984375
-8,-8,0,359.6044921875,-0.3955078125
-4,-8,4,359.6044921875,-0.3955078125
-6,-8,2,359.47265625,-0.52734375
-6,-8,2,359.384765625,-0.615234375
-4,-8,4,359.3408203125,-0.6591796875
-6,-8,2,359.23095703125,-0.76904296875
-9,-8,-1,359.0771484375,-0.9228515625
-8,-8,0,359.01123046875,-0.98876953125
-10,-8,-2,358.87939453125,-1.12060546875
